Price,Close,10_day_MA
Ticker,AAPL,
Date,,
2023-01-03 00:00:00+00:00,125.06999969482422,
2023-01-04 00:00:00+00:00,126.36000061035156,
2023-01-05 00:00:00+00:00,125.0199966430664,
2023-01-06 00:00:00+00:00,129.6199951171875,
2023-01-09 00:00:00+00:00,130.14999389648438,
2023-01-10 00:00:00+00:00,130.72999572753906,
2023-01-11 00:00:00+00:00,133.49000549316406,
2023-01-12 00:00:00+00:00,133.41000366210938,
2023-01-13 00:00:00+00:00,134.75999450683594,
2023-01-17 00:00:00+00:00,135.94000244140625,130.4549987792969
2023-01-18 00:00:00+00:00,135.2100067138672,131.46899948120117
2023-01-19 00:00:00+00:00,135.27000427246094,132.3599998474121
2023-01-20 00:00:00+00:00,137.8699951171875,133.6449996948242
2023-01-23 00:00:00+00:00,141.11000061035156,134.79400024414062
2023-01-24 00:00:00+00:00,142.52999877929688,136.03200073242186
2023-01-25 00:00:00+00:00,141.86000061035156,137.14500122070314
2023-01-26 00:00:00+00:00,143.9600067138672,138.19200134277344
2023-01-27 00:00:00+00:00,145.92999267578125,139.44400024414062
2023-01-30 00:00:00+00:00,143.0,140.26800079345702
2023-01-31 00:00:00+00:00,144.2899932861328,141.10299987792968
2023-02-01 00:00:00+00:00,145.42999267578125,142.1249984741211
2023-02-02 00:00:00+00:00,150.82000732421875,143.67999877929688
2023-02-03 00:00:00+00:00,154.5,145.34299926757814
2023-02-06 00:00:00+00:00,151.72999572753906,146.40499877929688
2023-02-07 00:00:00+00:00,154.64999389648438,147.61699829101562
2023-02-08 00:00:00+00:00,151.9199981689453,148.622998046875
2023-02-09 00:00:00+00:00,150.8699951171875,149.31399688720703
2023-02-10 00:00:00+00:00,151.00999450683594,149.8219970703125
2023-02-13 00:00:00+00:00,153.85000610351562,150.90699768066406
2023-02-14 00:00:00+00:00,153.1999969482422,151.797998046875
2023-02-15 00:00:00+00:00,155.3300018310547,152.78799896240236
2023-02-16 00:00:00+00:00,153.7100067138672,153.07699890136718
2023-02-17 00:00:00+00:00,152.5500030517578,152.88199920654296
2023-02-21 00:00:00+00:00,148.47999572753906,152.55699920654297
2023-02-22 00:00:00+00:00,148.91000366210938,151.98300018310547
2023-02-23 00:00:00+00:00,149.39999389648438,151.7309997558594
2023-02-24 00:00:00+00:00,146.7100067138672,151.31500091552735
2023-02-27 00:00:00+00:00,147.9199981689453,151.0060012817383
2023-02-28 00:00:00+00:00,147.41000366210938,150.36200103759765
2023-03-01 00:00:00+00:00,145.30999755859375,149.5730010986328
2023-03-02 00:00:00+00:00,145.91000366210938,148.6310012817383
2023-03-03 00:00:00+00:00,151.02999877929688,148.36300048828124
2023-03-06 00:00:00+00:00,153.8300018310547,148.49100036621093
2023-03-07 00:00:00+00:00,151.60000610351562,148.8030014038086
2023-03-08 00:00:00+00:00,152.8699951171875,149.1990005493164
2023-03-09 00:00:00+00:00,150.58999633789062,149.31800079345703
2023-03-10 00:00:00+00:00,148.5,149.49700012207032
2023-03-13 00:00:00+00:00,150.47000122070312,149.7520004272461
2023-03-14 00:00:00+00:00,152.58999633789062,150.2699996948242
2023-03-15 00:00:00+00:00,152.99000549316406,151.03800048828126
2023-03-16 00:00:00+00:00,155.85000610351562,152.03200073242186
2023-03-17 00:00:00+00:00,155.0,152.4290008544922
2023-03-20 00:00:00+00:00,157.39999389648438,152.78600006103517
2023-03-21 00:00:00+00:00,159.27999877929688,153.5539993286133
2023-03-22 00:00:00+00:00,157.8300018310547,154.05
2023-03-23 00:00:00+00:00,158.92999267578125,154.88399963378907
2023-03-24 00:00:00+00:00,160.25,156.05899963378906
2023-03-27 00:00:00+00:00,158.27999877929688,156.83999938964843
2023-03-28 00:00:00+00:00,157.64999389648438,157.34599914550782
2023-03-29 00:00:00+00:00,160.77000427246094,158.1239990234375
2023-03-30 00:00:00+00:00,162.36000061035156,158.7749984741211
2023-03-31 00:00:00+00:00,164.89999389648438,159.76499786376954
2023-04-03 00:00:00+00:00,166.1699981689453,160.64199829101562
2023-04-04 00:00:00+00:00,165.6300048828125,161.2769989013672
2023-04-05 00:00:00+00:00,163.75999450683594,161.8699981689453
2023-04-06 00:00:00+00:00,164.66000366210938,162.44299926757813
2023-04-10 00:00:00+00:00,162.02999877929688,162.62099914550782
2023-04-11 00:00:00+00:00,160.8000030517578,162.8729995727539
2023-04-12 00:00:00+00:00,160.10000610351562,163.11800079345704
2023-04-13 00:00:00+00:00,165.55999755859375,163.5970001220703
2023-04-14 00:00:00+00:00,165.2100067138672,163.8820007324219
2023-04-17 00:00:00+00:00,165.22999572753906,163.91500091552734
2023-04-18 00:00:00+00:00,166.47000122070312,163.94500122070312
2023-04-19 00:00:00+00:00,167.6300048828125,164.14500122070314
2023-04-20 00:00:00+00:00,166.64999389648438,164.43400115966796
2023-04-21 00:00:00+00:00,165.02000427246094,164.47000122070312
2023-04-24 00:00:00+00:00,165.3300018310547,164.8000015258789
2023-04-25 00:00:00+00:00,163.77000427246094,165.0970016479492
2023-04-26 00:00:00+00:00,163.75999450683594,165.46300048828124
2023-04-27 00:00:00+00:00,168.41000366210938,165.7480010986328
2023-04-28 00:00:00+00:00,169.67999267578125,166.19499969482422
2023-05-01 00:00:00+00:00,169.58999633789062,166.63099975585936
2023-05-02 00:00:00+00:00,168.5399932861328,166.83799896240234
2023-05-03 00:00:00+00:00,167.4499969482422,166.81999816894532
2023-05-04 00:00:00+00:00,165.7899932861328,166.73399810791017
2023-05-05 00:00:00+00:00,173.57000732421875,167.58899841308593
2023-05-08 00:00:00+00:00,173.5,168.40599822998047
2023-05-09 00:00:00+00:00,171.77000427246094,169.20599822998048
2023-05-10 00:00:00+00:00,173.55999755859375,170.18599853515624
2023-05-11 00:00:00+00:00,173.75,170.71999816894532
2023-05-12 00:00:00+00:00,172.57000732421875,171.00899963378907
2023-05-15 00:00:00+00:00,172.07000732421875,171.2570007324219
2023-05-16 00:00:00+00:00,172.07000732421875,171.61000213623046
2023-05-17 00:00:00+00:00,172.69000244140625,172.13400268554688
2023-05-18 00:00:00+00:00,175.0500030517578,173.06000366210938
2023-05-19 00:00:00+00:00,175.16000366210938,173.21900329589843
2023-05-22 00:00:00+00:00,174.1999969482422,173.28900299072265
2023-05-23 00:00:00+00:00,171.55999755859375,173.26800231933595
2023-05-24 00:00:00+00:00,171.83999633789062,173.09600219726562
2023-05-25 00:00:00+00:00,172.99000549316406,173.02000274658204
2023-05-26 00:00:00+00:00,175.42999267578125,173.30600128173828
2023-05-30 00:00:00+00:00,177.3000030517578,173.8290008544922
2023-05-31 00:00:00+00:00,177.25,174.3470001220703
2023-06-01 00:00:00+00:00,180.08999633789062,175.08699951171874
2023-06-02 00:00:00+00:00,180.9499969482422,175.6769989013672
2023-06-05 00:00:00+00:00,179.5800018310547,176.1189987182617
2023-06-06 00:00:00+00:00,179.2100067138672,176.61999969482423
2023-06-07 00:00:00+00:00,177.82000732421875,177.24600067138672
2023-06-08 00:00:00+00:00,180.57000732421875,178.11900177001954
2023-06-09 00:00:00+00:00,180.9600067138672,178.91600189208984
2023-06-12 00:00:00+00:00,183.7899932861328,179.752001953125
2023-06-13 00:00:00+00:00,183.30999755859375,180.3530014038086
2023-06-14 00:00:00+00:00,183.9499969482422,181.02300109863282
2023-06-15 00:00:00+00:00,186.00999450683594,181.61500091552733
2023-06-16 00:00:00+00:00,184.9199981689453,182.01200103759766
2023-06-20 00:00:00+00:00,185.00999450683594,182.55500030517578
2023-06-21 00:00:00+00:00,183.9600067138672,183.03000030517578
2023-06-22 00:00:00+00:00,187.0,183.9479995727539
2023-06-23 00:00:00+00:00,186.67999267578125,184.55899810791016
2023-06-26 00:00:00+00:00,185.27000427246094,184.98999786376953
2023-06-27 00:00:00+00:00,188.05999755859375,185.41699829101563
2023-06-28 00:00:00+00:00,189.25,186.01099853515626
2023-06-29 00:00:00+00:00,189.58999633789062,186.5749984741211
2023-06-30 00:00:00+00:00,193.97000122070312,187.37099914550782
2023-07-03 00:00:00+00:00,192.4600067138672,188.125
2023-07-05 00:00:00+00:00,191.3300018310547,188.7570007324219
2023-07-06 00:00:00+00:00,191.80999755859375,189.54199981689453
2023-07-07 00:00:00+00:00,190.67999267578125,189.90999908447264
2023-07-10 00:00:00+00:00,188.61000061035156,190.10299987792968
2023-07-11 00:00:00+00:00,188.0800018310547,190.38399963378907
2023-07-12 00:00:00+00:00,189.77000427246094,190.55500030517578
2023-07-13 00:00:00+00:00,190.5399932861328,190.68399963378906
2023-07-14 00:00:00+00:00,190.69000244140625,190.79400024414062
2023-07-17 00:00:00+00:00,193.99000549316406,190.7960006713867
2023-07-18 00:00:00+00:00,193.72999572753906,190.9229995727539
2023-07-19 00:00:00+00:00,195.10000610351562,191.3
2023-07-20 00:00:00+00:00,193.1300048828125,191.43200073242187
2023-07-21 00:00:00+00:00,191.94000244140625,191.55800170898436
2023-07-24 00:00:00+00:00,192.75,191.9720016479492
2023-07-25 00:00:00+00:00,193.6199951171875,192.5260009765625
2023-07-26 00:00:00+00:00,194.5,192.9990005493164
2023-07-27 00:00:00+00:00,193.22000122070312,193.26700134277343
2023-07-28 00:00:00+00:00,195.8300018310547,193.78100128173827
2023-07-31 00:00:00+00:00,196.4499969482422,194.0270004272461
2023-08-01 00:00:00+00:00,195.61000061035156,194.21500091552736
2023-08-02 00:00:00+00:00,192.5800018310547,193.96300048828124
2023-08-03 00:00:00+00:00,191.1699981689453,193.76699981689453
2023-08-04 00:00:00+00:00,181.99000549316406,192.77200012207032
2023-08-07 00:00:00+00:00,178.85000610351562,191.3820007324219
2023-08-08 00:00:00+00:00,179.8000030517578,190.0000015258789
2023-08-09 00:00:00+00:00,178.19000244140625,188.36900177001954
2023-08-10 00:00:00+00:00,177.97000122070312,186.84400177001953
2023-08-11 00:00:00+00:00,177.7899932861328,185.04000091552734
2023-08-14 00:00:00+00:00,179.4600067138672,183.34100189208985
2023-08-15 00:00:00+00:00,177.4499969482422,181.5250015258789
2023-08-16 00:00:00+00:00,176.57000732421875,179.92400207519532
2023-08-17 00:00:00+00:00,174.0,178.20700225830078
2023-08-18 00:00:00+00:00,174.49000549316406,177.45700225830078
2023-08-21 00:00:00+00:00,175.83999633789062,177.15600128173827
2023-08-22 00:00:00+00:00,177.22999572753906,176.8990005493164
2023-08-23 00:00:00+00:00,181.1199951171875,177.19199981689454
2023-08-24 00:00:00+00:00,176.3800048828125,177.03300018310546
2023-08-25 00:00:00+00:00,178.61000061035156,177.11500091552733
2023-08-28 00:00:00+00:00,180.19000244140625,177.18800048828126
2023-08-29 00:00:00+00:00,184.1199951171875,177.8550003051758
2023-08-30 00:00:00+00:00,187.64999389648438,178.96299896240234
2023-08-31 00:00:00+00:00,187.8699951171875,180.3499984741211
2023-09-01 00:00:00+00:00,189.4600067138672,181.8469985961914
2023-09-05 00:00:00+00:00,189.6999969482422,183.23299865722657
2023-09-06 00:00:00+00:00,182.91000366210938,183.8009994506836
2023-09-07 00:00:00+00:00,177.55999755859375,183.44499969482422
2023-09-08 00:00:00+00:00,178.17999267578125,183.6249984741211
2023-09-11 00:00:00+00:00,179.36000061035156,183.6999984741211
2023-09-12 00:00:00+00:00,176.3000030517578,183.31099853515624
2023-09-13 00:00:00+00:00,174.2100067138672,182.31999969482422
2023-09-14 00:00:00+00:00,175.74000549316406,181.12900085449218
2023-09-15 00:00:00+00:00,175.00999450683594,179.84300079345704
2023-09-18 00:00:00+00:00,177.97000122070312,178.69400024414062
2023-09-19 00:00:00+00:00,179.07000732421875,177.6310012817383
2023-09-20 00:00:00+00:00,175.49000549316406,176.88900146484374
2023-09-21 00:00:00+00:00,173.92999267578125,176.5260009765625
2023-09-22 00:00:00+00:00,174.7899932861328,176.18700103759767
2023-09-25 00:00:00+00:00,176.0800018310547,175.85900115966797
2023-09-26 00:00:00+00:00,171.9600067138672,175.4250015258789
2023-09-27 00:00:00+00:00,170.42999267578125,175.0470001220703
2023-09-28 00:00:00+00:00,170.69000244140625,174.54199981689453
2023-09-29 00:00:00+00:00,171.2100067138672,174.16200103759766
2023-10-02 00:00:00+00:00,173.75,173.74000091552733
2023-10-03 00:00:00+00:00,172.39999389648438,173.0729995727539
2023-10-04 00:00:00+00:00,173.66000366210938,172.88999938964844
2023-10-05 00:00:00+00:00,174.91000366210938,172.98800048828124
2023-10-06 00:00:00+00:00,177.49000549316406,173.25800170898438
2023-10-09 00:00:00+00:00,178.99000549316406,173.54900207519532
2023-10-10 00:00:00+00:00,178.38999938964844,174.19200134277344
2023-10-11 00:00:00+00:00,179.8000030517578,175.1290023803711
2023-10-12 00:00:00+00:00,180.7100067138672,176.1310028076172
2023-10-13 00:00:00+00:00,178.85000610351562,176.89500274658204
2023-10-16 00:00:00+00:00,178.72000122070312,177.39200286865236
2023-10-17 00:00:00+00:00,177.14999389648438,177.86700286865235
2023-10-18 00:00:00+00:00,175.83999633789062,178.08500213623046
2023-10-19 00:00:00+00:00,175.4600067138672,178.14000244140624
2023-10-20 00:00:00+00:00,172.8800048828125,177.6790023803711
2023-10-23 00:00:00+00:00,173.0,177.0800018310547
2023-10-24 00:00:00+00:00,173.44000244140625,176.58500213623046
2023-10-25 00:00:00+00:00,171.10000610351562,175.71500244140626
2023-10-26 00:00:00+00:00,166.88999938964844,174.33300170898437
2023-10-27 00:00:00+00:00,168.22000122070312,173.27000122070314
2023-10-30 00:00:00+00:00,170.2899932861328,172.4270004272461
2023-10-31 00:00:00+00:00,170.77000427246094,171.78900146484375
2023-11-01 00:00:00+00:00,173.97000122070312,171.602001953125
2023-11-02 00:00:00+00:00,177.57000732421875,171.81300201416016
2023-11-03 00:00:00+00:00,176.64999389648438,172.19000091552735
2023-11-06 00:00:00+00:00,179.22999572753906,172.81300048828126
2023-11-07 00:00:00+00:00,181.82000732421875,173.6510009765625
2023-11-08 00:00:00+00:00,182.88999938964844,174.8300003051758
2023-11-09 00:00:00+00:00,182.41000366210938,176.3820007324219
2023-11-10 00:00:00+00:00,186.39999389648438,178.2
2023-11-13 00:00:00+00:00,184.8000030517578,179.6510009765625
2023-11-14 00:00:00+00:00,187.44000244140625,181.31800079345703
2023-11-15 00:00:00+00:00,188.00999450683594,182.7220001220703
2023-11-16 00:00:00+00:00,189.7100067138672,183.93600006103514
2023-11-17 00:00:00+00:00,189.69000244140625,185.24000091552733
2023-11-20 00:00:00+00:00,191.4499969482422,186.46200103759764
2023-11-21 00:00:00+00:00,190.63999938964844,187.34400024414063
2023-11-22 00:00:00+00:00,191.30999755859375,188.18600006103514
2023-11-24 00:00:00+00:00,189.97000122070312,188.94199981689454
2023-11-27 00:00:00+00:00,189.7899932861328,189.28099975585937
2023-11-28 00:00:00+00:00,190.39999389648438,189.84099884033202
2023-11-29 00:00:00+00:00,189.3699951171875,190.03399810791015
2023-11-30 00:00:00+00:00,189.9499969482422,190.22799835205078
2023-12-01 00:00:00+00:00,191.24000549316406,190.38099822998046
2023-12-04 00:00:00+00:00,189.42999267578125,190.35499725341796
2023-12-05 00:00:00+00:00,193.4199981689453,190.55199737548827
2023-12-06 00:00:00+00:00,192.32000732421875,190.71999816894532
2023-12-07 00:00:00+00:00,194.27000427246094,191.01599884033203
2023-12-08 00:00:00+00:00,195.7100067138672,191.58999938964843
2023-12-11 00:00:00+00:00,193.17999267578125,191.9289993286133
2023-12-12 00:00:00+00:00,194.7100067138672,192.36000061035156
2023-12-13 00:00:00+00:00,197.9600067138672,193.21900177001953
2023-12-14 00:00:00+00:00,198.11000061035156,194.03500213623047
2023-12-15 00:00:00+00:00,197.57000732421875,194.66800231933593
2023-12-18 00:00:00+00:00,195.88999938964844,195.31400299072266
2023-12-19 00:00:00+00:00,196.94000244140625,195.66600341796874
2023-12-20 00:00:00+00:00,194.8300018310547,195.91700286865233
2023-12-21 00:00:00+00:00,194.67999267578125,195.95800170898437
2023-12-22 00:00:00+00:00,193.60000610351562,195.74700164794922
2023-12-26 00:00:00+00:00,193.0500030517578,195.73400268554687
2023-12-27 00:00:00+00:00,193.14999389648438,195.5780014038086
2023-12-28 00:00:00+00:00,193.5800018310547,195.14000091552734
2023-12-29 00:00:00+00:00,192.52999877929688,194.58200073242188
