Price,Close,5_day_MA,10_day_MA,20_day_MA,30_day_MA,50_day_MA,100_day_MA
Ticker,AAPL,,,,,,
Date,,,,,,,
2022-01-03 00:00:00+00:00,182.00999450683594,,,,,,
2022-01-04 00:00:00+00:00,179.6999969482422,,,,,,
2022-01-05 00:00:00+00:00,174.9199981689453,,,,,,
2022-01-06 00:00:00+00:00,172.0,,,,,,
2022-01-07 00:00:00+00:00,172.1699981689453,176.15999755859374,,,,,
2022-01-10 00:00:00+00:00,172.19000244140625,174.1959991455078,,,,,
2022-01-11 00:00:00+00:00,175.0800018310547,173.27200012207032,,,,,
2022-01-12 00:00:00+00:00,175.52999877929688,173.3940002441406,,,,,
2022-01-13 00:00:00+00:00,172.19000244140625,173.43200073242187,,,,,
2022-01-14 00:00:00+00:00,173.07000732421875,173.61200256347655,174.88600006103516,,,,
2022-01-18 00:00:00+00:00,169.8000030517578,173.13400268554688,173.66500091552734,,,,
2022-01-19 00:00:00+00:00,166.22999572753906,171.36400146484374,172.31800079345703,,,,
2022-01-20 00:00:00+00:00,164.50999450683594,169.16000061035157,171.2770004272461,,,,
2022-01-21 00:00:00+00:00,162.41000366210938,167.2040008544922,170.31800079345703,,,,
2022-01-24 00:00:00+00:00,161.6199951171875,164.91399841308595,169.26300048828125,,,,
2022-01-25 00:00:00+00:00,159.77999877929688,162.90999755859374,168.02200012207032,,,,
2022-01-26 00:00:00+00:00,159.69000244140625,161.60199890136718,166.48300018310547,,,,
2022-01-27 00:00:00+00:00,159.22000122070312,160.54400024414062,164.85200042724608,,,,
2022-01-28 00:00:00+00:00,170.3300018310547,162.12799987792968,164.66600036621094,,,,
2022-01-31 00:00:00+00:00,174.77999877929688,164.76000061035157,164.83699951171874,169.86149978637695,,,
2022-02-01 00:00:00+00:00,174.61000061035156,167.7260009765625,165.31799926757813,169.49150009155272,,,
2022-02-02 00:00:00+00:00,175.83999633789062,170.95599975585938,166.27899932861328,169.29850006103516,,,
2022-02-03 00:00:00+00:00,172.89999389648438,173.69199829101564,167.1179992675781,169.1974998474121,,,
2022-02-04 00:00:00+00:00,172.38999938964844,174.10399780273437,168.11599884033203,169.21699981689454,,,
2022-02-07 00:00:00+00:00,171.66000366210938,173.47999877929686,169.11999969482423,169.19150009155274,,,
2022-02-08 00:00:00+00:00,174.8300018310547,173.5239990234375,170.625,169.32350006103516,,,
2022-02-09 00:00:00+00:00,176.27999877929688,173.61199951171875,172.28399963378905,169.38349990844728,,,
2022-02-10 00:00:00+00:00,172.1199951171875,173.45599975585938,173.5739990234375,169.2129997253418,,,
2022-02-11 00:00:00+00:00,168.63999938964844,172.70599975585938,173.40499877929688,169.0354995727539,,,
2022-02-14 00:00:00+00:00,168.8800048828125,172.15,172.81499938964845,168.82599945068358,170.84599965413412,,
2022-02-15 00:00:00+00:00,172.7899932861328,171.74199829101562,172.63299865722655,168.97549896240236,170.53866628011068,,
2022-02-16 00:00:00+00:00,172.5500030517578,170.99599914550782,172.3039993286133,169.29149932861327,170.30033315022786,,
2022-02-17 00:00:00+00:00,168.8800048828125,170.3480010986328,171.9020004272461,169.5099998474121,170.0990000406901,,
2022-02-18 00:00:00+00:00,167.3000030517578,170.0800018310547,171.39300079345702,169.75449981689454,169.9423334757487,,
2022-02-22 00:00:00+00:00,164.32000732421875,169.16800231933593,170.65900115966798,169.8895004272461,169.6806671142578,,
2022-02-23 00:00:00+00:00,160.07000732421875,166.62400512695314,169.18300170898436,169.90400085449218,169.27666727701822,,
2022-02-24 00:00:00+00:00,162.74000549316406,164.66200561523436,167.8290023803711,170.05650100708007,168.8653340657552,,
2022-02-25 00:00:00+00:00,164.85000610351562,163.856005859375,167.1020034790039,170.3380012512207,168.50933430989582,,
2022-02-28 00:00:00+00:00,165.1199951171875,163.42000427246094,166.7500030517578,170.07750091552734,168.27366739908854,,
2022-03-01 00:00:00+00:00,163.1999969482422,163.1960021972656,166.18200225830077,169.4985008239746,167.94466705322264,,
2022-03-02 00:00:00+00:00,166.55999755859375,164.49400024414064,165.5590026855469,169.09600067138672,167.8366668701172,,
2022-03-03 00:00:00+00:00,166.22999572753906,165.19199829101564,164.927001953125,168.61550064086913,167.8366668701172,,
2022-03-04 00:00:00+00:00,163.1699981689453,164.85599670410156,164.3560012817383,168.12900085449218,167.79200032552083,,
2022-03-07 00:00:00+00:00,159.3000030517578,163.69199829101564,163.55600128173828,167.47450103759766,167.6883336385091,,
2022-03-08 00:00:00+00:00,157.44000244140625,162.53999938964844,162.86800079345704,166.7635009765625,167.54900054931642,,
2022-03-09 00:00:00+00:00,162.9499969482422,161.81799926757813,163.15599975585937,166.16950073242188,167.65466715494793,,
2022-03-10 00:00:00+00:00,158.52000427246094,160.2760009765625,162.73399963378907,165.28150100708007,167.61566721598308,,
2022-03-11 00:00:00+00:00,154.72999572753906,158.58800048828124,161.7219985961914,164.41200103759766,167.46600036621095,,
2022-03-14 00:00:00+00:00,150.6199951171875,156.85199890136718,160.2719985961914,163.5110008239746,166.80900014241536,,
2022-03-15 00:00:00+00:00,155.08999633789062,156.38199768066406,159.46099853515625,162.8215003967285,166.1526667277018,167.63619995117188,
2022-03-16 00:00:00+00:00,159.58999633789062,155.70999755859376,158.76399841308594,162.1615005493164,165.6519999186198,167.18779998779297,
2022-03-17 00:00:00+00:00,160.6199951171875,156.12999572753907,158.20299835205077,161.56500015258788,165.14466654459636,166.80619995117186,
2022-03-18 00:00:00+00:00,163.97999572753906,157.97999572753906,158.28399810791015,161.31999969482422,164.8473332722982,166.58739990234375,
2022-03-21 00:00:00+00:00,165.3800048828125,160.93199768066407,158.89199829101562,161.22399978637696,164.613666788737,166.455,
2022-03-22 00:00:00+00:00,168.82000732421875,163.6779998779297,160.02999877929688,161.44899978637696,164.5190002441406,166.38800018310548,
2022-03-23 00:00:00+00:00,170.2100067138672,165.802001953125,160.75599975585936,161.95599975585938,164.36500040690103,166.34840026855468,
2022-03-24 00:00:00+00:00,174.07000732421875,168.49200439453125,162.31100006103514,162.52249984741212,164.2913340250651,166.32820037841796,
2022-03-25 00:00:00+00:00,174.72000122070312,170.64000549316407,164.31000061035155,163.0159996032715,164.37800089518228,166.3120004272461,
2022-03-28 00:00:00+00:00,175.60000610351562,172.6840057373047,166.80800170898436,163.54000015258788,164.61000111897786,166.3802005004883,
2022-03-29 00:00:00+00:00,178.9600067138672,174.71200561523438,169.19500274658202,164.32800064086913,164.946001180013,166.49800048828126,
2022-03-30 00:00:00+00:00,177.77000427246094,176.22400512695313,171.01300354003905,164.8885009765625,165.11200154622395,166.65740051269532,
2022-03-31 00:00:00+00:00,174.61000061035156,176.33200378417968,172.41200408935546,165.30750122070313,165.18066813151043,166.82500061035157,
2022-04-01 00:00:00+00:00,174.30999755859375,176.2500030517578,173.44500427246095,165.86450119018554,165.3616678873698,167.02100067138673,
2022-04-04 00:00:00+00:00,178.44000244140625,176.81800231933593,174.75100402832032,166.82150115966797,165.73300120035807,167.34160064697267,
2022-04-05 00:00:00+00:00,175.05999755859375,176.03800048828126,175.3750030517578,167.70250091552734,166.09100087483725,167.6104006958008,
2022-04-06 00:00:00+00:00,171.8300018310547,174.85,175.53700256347656,168.14650115966796,166.48300069173177,167.85140075683594,
2022-04-07 00:00:00+00:00,172.13999938964844,174.3559997558594,175.34400177001953,168.82750091552734,166.79633382161458,168.10040069580077,
2022-04-08 00:00:00+00:00,170.08999633789062,173.51199951171876,174.8810012817383,169.59550094604492,166.97100016276042,168.31780059814454,
2022-04-11 00:00:00+00:00,165.75,170.9739990234375,173.89600067138673,170.35200119018555,166.99200032552082,168.22620056152343,
2022-04-12 00:00:00+00:00,167.66000366210938,169.49400024414064,172.76600036621093,170.9805015563965,167.1406672159831,168.0838006591797,
2022-04-13 00:00:00+00:00,170.39999389648438,169.20799865722657,172.02899932861328,171.52100143432617,167.26866709391277,167.99960052490235,
2022-04-14 00:00:00+00:00,165.2899932861328,167.83799743652344,171.0969985961914,171.75450134277344,167.23733367919922,167.7886004638672,
2022-04-18 00:00:00+00:00,165.07000732421875,166.83399963378906,170.1729995727539,171.80900192260742,167.30066731770833,167.6320007324219,
2022-04-19 00:00:00+00:00,167.39999389648438,167.16399841308595,169.06899871826172,171.910001373291,167.57066701253254,167.5322006225586,
2022-04-20 00:00:00+00:00,167.22999572753906,167.07799682617187,168.28599853515624,171.83050079345702,167.89700012207032,167.4436004638672,
2022-04-21 00:00:00+00:00,166.4199981689453,166.28199768066406,167.7449981689453,171.64100036621093,168.01266682942708,167.275400390625,
2022-04-22 00:00:00+00:00,161.7899932861328,165.58199768066407,166.70999755859376,171.02699966430663,168.12166646321614,166.98560028076173,
2022-04-25 00:00:00+00:00,162.8800048828125,165.1439971923828,165.98899841308594,170.43499984741212,168.3933334350586,166.80080047607422,
2022-04-26 00:00:00+00:00,156.8000030517578,163.0239990234375,165.09399871826173,169.49499969482423,168.59933369954427,166.5640005493164,
2022-04-27 00:00:00+00:00,156.57000732421875,160.89200134277343,163.98499908447266,168.3754997253418,168.64866739908854,166.31780059814454,
2022-04-28 00:00:00+00:00,163.63999938964844,160.33600158691405,163.30899963378906,167.66899948120118,168.7836675008138,166.13480072021486,
2022-04-29 00:00:00+00:00,157.64999389648438,159.50800170898438,162.5449996948242,166.8209991455078,168.6846674601237,165.83680053710938,
2022-05-02 00:00:00+00:00,157.9600067138672,158.5240020751953,161.83399963378906,166.00349960327148,168.48400115966797,165.61840057373047,
2022-05-03 00:00:00+00:00,159.47999572753906,159.06000061035155,161.04199981689453,165.0554992675781,168.2873341878255,165.4620004272461,
2022-05-04 00:00:00+00:00,166.02000427246094,160.95,160.9210006713867,164.60349960327147,168.19400075276693,165.49600036621095,
2022-05-05 00:00:00+00:00,156.77000427246094,159.5760009765625,159.95600128173828,163.8504997253418,167.74600067138672,165.43000030517578,
2022-05-06 00:00:00+00:00,157.27999877929688,159.502001953125,159.5050018310547,163.1074996948242,167.18633371988932,165.32080017089845,
2022-05-09 00:00:00+00:00,152.05999755859375,158.3220001220703,158.42300109863282,162.20599975585938,166.43100026448568,165.065,
2022-05-10 00:00:00+00:00,154.50999450683594,157.3279998779297,158.19400024414062,161.64399948120118,165.72799987792968,164.85279998779296,
2022-05-11 00:00:00+00:00,146.5,153.4239990234375,157.18699951171874,160.58599929809571,164.6459996541341,164.51880004882813,
2022-05-12 00:00:00+00:00,142.55999755859375,150.58199768066407,155.0789993286133,159.19399948120116,163.4723327636719,164.03880004882814,
2022-05-13 00:00:00+00:00,147.11000061035156,148.547998046875,154.025,158.2849998474121,162.5556660970052,163.65640014648437,
2022-05-16 00:00:00+00:00,145.5399932861328,147.2439971923828,152.78299865722656,157.30849914550782,161.59666595458984,163.30380004882812,
2022-05-17 00:00:00+00:00,149.24000549316406,146.18999938964845,151.75899963378907,156.4004997253418,160.62333272298176,163.10260009765625,
2022-05-18 00:00:00+00:00,140.82000732421875,145.0540008544922,149.23899993896484,155.0800003051758,159.48199971516928,162.7702001953125,
2022-05-19 00:00:00+00:00,137.35000610351562,144.01200256347656,147.2970001220703,153.6265007019043,158.3326665242513,162.25820037841797,
2022-05-20 00:00:00+00:00,137.58999633789062,142.10800170898438,145.3279998779297,152.4165008544922,157.18099975585938,161.83960021972655,
2022-05-23 00:00:00+00:00,143.11000061035156,141.62200317382812,144.43300018310546,151.42800064086913,156.28166656494142,161.60720031738282,
2022-05-24 00:00:00+00:00,140.36000061035156,139.84600219726562,143.01800079345702,150.60600051879882,155.43533325195312,161.4020004272461,
2022-05-25 00:00:00+00:00,140.52000427246094,139.78600158691407,142.4200012207031,149.80350036621093,154.53066660563152,161.1106005859375,164.3734002685547
2022-05-26 00:00:00+00:00,143.77999877929688,141.0720001220703,142.54200134277343,148.81050033569335,153.6433334350586,160.79440063476562,163.9911003112793
2022-05-27 00:00:00+00:00,149.63999938964844,143.48200073242188,142.7950012207031,148.41000061035157,153.12166697184244,160.57480072021485,163.69050033569337
2022-05-31 00:00:00+00:00,148.83999633789062,144.62799987792968,143.1250015258789,147.95400009155273,152.5806666056315,160.27200073242187,163.4297003173828
2022-06-01 00:00:00+00:00,148.7100067138672,146.29800109863282,143.0720016479492,147.41550064086914,151.9576670328776,159.93860076904298,163.19680038452148
2022-06-02 00:00:00+00:00,151.2100067138672,148.43600158691407,144.11100158691406,146.67500076293945,151.42366739908854,159.58640075683593,162.9872004699707
2022-06-03 00:00:00+00:00,145.3800048828125,148.7560028076172,144.91400146484375,146.10550079345703,150.7223342895508,159.08980072021484,162.71910049438478
2022-06-06 00:00:00+00:00,146.13999938964844,148.05600280761718,145.76900177001954,145.54850082397462,150.20066782633464,158.53120056152343,162.4297004699707
2022-06-07 00:00:00+00:00,148.7100067138672,148.0300048828125,146.3290023803711,145.3810012817383,149.72833455403645,158.0110006713867,162.1615005493164
2022-06-08 00:00:00+00:00,147.9600067138672,147.8800048828125,147.08900299072266,145.05350189208986,149.4336680094401,157.45820068359376,161.91920059204102
2022-06-09 00:00:00+00:00,142.63999938964844,146.16600341796874,147.3010025024414,144.86050186157226,148.9693344116211,156.73180053710936,161.6149005126953
2022-06-10 00:00:00+00:00,137.1300048828125,144.51600341796876,146.63600311279296,144.5890022277832,148.0856679280599,155.9190005493164,161.28820053100586
2022-06-13 00:00:00+00:00,131.8800048828125,141.66400451660155,144.86000366210936,143.82750244140624,147.22666829427084,155.06440063476563,160.9447006225586
2022-06-14 00:00:00+00:00,132.75999450683594,138.4740020751953,143.25200347900392,143.1885025024414,146.38666788736978,154.23340057373048,160.6272006225586
2022-06-15 00:00:00+00:00,135.42999267578125,135.96799926757814,141.92400207519532,142.49800186157228,145.58500111897786,153.37320037841798,160.3574005126953
2022-06-16 00:00:00+00:00,130.05999755859375,133.45199890136718,139.80900115966796,141.96000137329102,144.38633422851564,152.47320037841797,160.04180053710937
2022-06-17 00:00:00+00:00,131.55999755859375,132.33799743652344,138.4270004272461,141.6705009460449,143.5460006713867,151.66780029296876,159.75960052490234
2022-06-21 00:00:00+00:00,135.8699951171875,133.13599548339843,137.4,141.58450088500976,142.83233388264975,150.94240020751954,159.52140045166016
2022-06-22 00:00:00+00:00,135.35000610351562,133.65399780273438,136.06399993896486,141.19650115966797,142.27533416748048,150.24760040283203,159.2827005004883
2022-06-23 00:00:00+00:00,138.27000427246094,134.2220001220703,135.09499969482422,141.09200134277344,141.73400115966797,149.69800048828125,158.96210052490235
2022-06-24 00:00:00+00:00,141.66000366210938,136.54200134277343,134.99700012207032,141.14900131225585,141.57266794840496,149.17800048828124,158.63090057373046
2022-06-27 00:00:00+00:00,141.66000366210938,138.56200256347657,135.45,141.0430015563965,141.54266815185548,148.60320068359374,158.30140060424804
2022-06-28 00:00:00+00:00,137.44000244140625,138.87600402832032,136.00599975585936,140.43300170898436,141.2203348795573,148.04620086669922,157.9174006652832
2022-06-29 00:00:00+00:00,139.22999572753906,139.652001953125,136.6529998779297,139.9525016784668,141.01000162760417,147.52940063476564,157.58070068359376
2022-06-30 00:00:00+00:00,136.72000122070312,139.34200134277344,136.78200073242186,139.3530014038086,140.59266815185546,146.91580078125,157.2240007019043
2022-07-01 00:00:00+00:00,138.92999267578125,138.7959991455078,137.66900024414062,138.7390007019043,140.52966766357423,146.34980072021483,156.89670059204101
2022-07-05 00:00:00+00:00,141.55999755859375,138.7759979248047,138.66900024414062,138.54800033569336,140.6700007120768,145.8526007080078,156.5640005493164
2022-07-06 00:00:00+00:00,142.9199981689453,139.8719970703125,139.3740005493164,138.3870002746582,140.84766743977863,145.47520080566406,156.23040054321288
2022-07-07 00:00:00+00:00,146.35000610351562,141.2959991455078,140.4740005493164,138.2690002441406,140.9556676228841,145.14460083007813,155.97270065307617
2022-07-08 00:00:00+00:00,147.0399932861328,143.35999755859376,141.3509994506836,138.2229995727539,141.17833404541017,144.94940063476562,155.75670059204103
2022-07-11 00:00:00+00:00,144.8699951171875,144.547998046875,141.6719985961914,138.33449935913086,141.32333374023438,144.715400390625,155.51660049438476
2022-07-12 00:00:00+00:00,145.86000061035156,145.40799865722656,142.0919982910156,138.7709991455078,141.39266713460287,144.35980041503908,155.24730056762695
2022-07-13 00:00:00+00:00,145.49000549316406,145.9220001220703,142.8969985961914,139.45149917602538,141.25433400472005,144.11660064697264,154.97670059204103
2022-07-14 00:00:00+00:00,148.47000122070312,146.34599914550782,143.8209991455078,140.23699951171875,141.24200083414715,143.9268005371094,154.77260055541993
2022-07-15 00:00:00+00:00,150.1699981689453,146.9720001220703,145.16599884033204,140.97399978637696,141.29066721598306,143.7406005859375,154.6013005065918
2022-07-18 00:00:00+00:00,147.07000732421875,147.41200256347656,145.9800003051758,141.8245002746582,141.1526672363281,143.36160064697265,154.42880050659178
2022-07-19 00:00:00+00:00,151.0,148.44000244140625,146.92400054931642,142.7965003967285,141.34000040690105,143.24620056152344,154.3381004333496
2022-07-20 00:00:00+00:00,153.0399932861328,149.95,147.93600006103514,143.65500030517578,141.57000020345052,143.16140045166014,154.2411003112793
2022-07-21 00:00:00+00:00,155.35000610351562,151.3260009765625,148.83600006103515,144.65500030517578,141.7913335164388,143.2272006225586,154.1461003112793
2022-07-22 00:00:00+00:00,154.08999633789062,152.11000061035156,149.54100036621094,145.44599990844728,141.99566650390625,143.2188006591797,154.03580032348634
2022-07-25 00:00:00+00:00,152.9499969482422,153.28599853515624,150.3490005493164,146.0104995727539,142.3393330891927,143.34780059814454,153.93330032348632
2022-07-26 00:00:00+00:00,151.60000610351562,153.40599975585937,150.92300109863282,146.50749969482422,142.82166646321613,143.52860076904298,153.78370040893554
2022-07-27 00:00:00+00:00,156.7899932861328,154.15599975585937,152.0529998779297,147.47499923706056,143.6519994099935,143.7222006225586,153.6893003845215
2022-07-28 00:00:00+00:00,157.35000610351562,154.55599975585938,152.94100036621094,148.38099975585936,144.47166646321614,143.95840087890625,153.6311004638672
2022-07-29 00:00:00+00:00,162.50999450683594,156.23999938964843,154.175,149.670499420166,145.37433319091798,144.2238006591797,153.66320037841797
2022-08-01 00:00:00+00:00,161.50999450683594,157.95199890136718,155.6189987182617,150.79949951171875,146.42266642252605,144.63760040283202,153.70390029907227
2022-08-02 00:00:00+00:00,160.00999450683594,159.63399658203124,156.5199981689453,151.72199935913085,147.37099965413412,145.09080017089843,153.67450027465821
2022-08-03 00:00:00+00:00,166.1300048828125,161.5019989013672,157.8289993286133,152.88249969482422,148.37966664632162,145.66160034179688,153.75060028076172
2022-08-04 00:00:00+00:00,165.80999755859375,163.19399719238282,158.8749984741211,153.85549926757812,149.3949996948242,146.11560028076173,153.86140029907227
2022-08-05 00:00:00+00:00,165.35000610351562,163.76199951171876,160.0009994506836,154.77099990844727,150.29766642252605,146.615400390625,154.00870040893554
2022-08-08 00:00:00+00:00,164.8699951171875,164.43399963378906,161.19299926757813,155.77099990844727,151.071332804362,147.10240020751954,154.1065003967285
2022-08-09 00:00:00+00:00,164.9199981689453,165.41600036621094,162.5249984741211,156.72399978637696,151.84666595458984,147.5252001953125,154.15980041503906
2022-08-10 00:00:00+00:00,169.24000549316406,166.03800048828126,163.7699996948242,157.91149978637696,152.90666605631512,147.91720031738282,154.24600051879884
2022-08-11 00:00:00+00:00,168.49000549316406,166.57400207519532,164.88399963378907,158.9125,153.88199971516926,148.3102005004883,154.29110061645508
2022-08-12 00:00:00+00:00,172.10000610351562,167.92400207519532,165.84300079345704,160.0090003967285,155.06133321126302,148.77800048828124,154.3583006286621
2022-08-15 00:00:00+00:00,173.19000244140625,169.58800354003907,167.01100158691406,161.31500015258788,156.20333353678384,149.21760040283203,154.40200057983398
2022-08-16 00:00:00+00:00,173.02999877929688,171.2100036621094,168.31300201416016,162.41650009155273,157.25233357747396,149.77060028076173,154.43020050048827
2022-08-17 00:00:00+00:00,174.5500030517578,172.27200317382812,169.15500183105468,163.49200057983398,158.3066670735677,150.3388003540039,154.43500045776366
2022-08-18 00:00:00+00:00,174.14999389648438,173.40400085449218,169.98900146484374,164.43199996948243,159.23333333333332,150.84760009765625,154.4293003845215
2022-08-19 00:00:00+00:00,171.52000427246094,173.28800048828126,170.6060012817383,165.30350036621093,160.04933369954426,151.31880004882814,154.38850036621093
2022-08-22 00:00:00+00:00,167.57000732421875,172.16400146484375,170.8760025024414,166.03450088500978,160.80600077311198,151.81740020751954,154.27460037231447
2022-08-23 00:00:00+00:00,167.22999572753906,171.00400085449218,171.10700225830078,166.81600036621094,161.5183339436849,152.41940002441407,154.16920028686525
2022-08-24 00:00:00+00:00,167.52999877929688,169.6,170.93600158691407,167.35300064086914,162.25300038655598,153.13239990234376,154.09840026855468
2022-08-25 00:00:00+00:00,170.02999877929688,168.7760009765625,171.09000091552736,167.98700027465821,162.97166697184244,153.87779998779297,154.05560028076172
2022-08-26 00:00:00+00:00,163.6199951171875,167.1959991455078,170.24199981689452,168.0425003051758,163.4200002034505,154.44160003662108,153.90740020751954
2022-08-29 00:00:00+00:00,161.3800048828125,165.95799865722657,169.06100006103514,168.0360008239746,163.89700012207032,155.06800018310548,153.77060028076173
2022-08-30 00:00:00+00:00,158.91000366210938,164.29400024414062,167.6490005493164,167.9810012817383,164.1606669108073,155.61500030517578,153.64140029907227
2022-08-31 00:00:00+00:00,157.22000122070312,162.23200073242188,165.91600036621094,167.5355010986328,164.3000005086263,156.04200042724608,153.4922003173828
2022-09-01 00:00:00+00:00,157.9600067138672,159.81800231933593,164.29700164794923,167.14300155639648,164.38700052897136,156.49420043945312,153.37090042114258
2022-09-02 00:00:00+00:00,155.80999755859375,158.2560028076172,162.7260009765625,166.6660011291504,164.4443339029948,156.84500030517577,153.27150039672853
2022-09-06 00:00:00+00:00,154.52999877929688,156.88600158691406,161.4220001220703,166.14900131225585,164.49700063069662,157.10240020751954,153.1402003479004
2022-09-07 00:00:00+00:00,155.9600067138672,156.29600219726564,160.2950012207031,165.70100173950195,164.642333984375,157.38840026855468,152.9958004760742
2022-09-08 00:00:00+00:00,154.4600067138672,155.74400329589844,158.98800201416014,164.9620018005371,164.56466776529948,157.7288003540039,152.88750061035157
2022-09-09 00:00:00+00:00,157.3699951171875,155.6260009765625,157.7220016479492,164.40600128173827,164.5653340657552,158.09160034179686,152.81050048828126
2022-09-12 00:00:00+00:00,163.42999267578125,157.15,157.7030014038086,163.97250061035157,164.59600067138672,158.62580017089843,152.7708004760742
2022-09-13 00:00:00+00:00,153.83999633789062,157.01199951171876,156.9490005493164,163.00500030517577,164.3403340657552,158.92400024414061,152.63690048217774
2022-09-14 00:00:00+00:00,155.30999755859375,156.88199768066406,156.58899993896483,162.11900024414064,164.1836675008138,159.19900024414062,152.5258004760742
2022-09-15 00:00:00+00:00,152.3699951171875,156.46399536132813,156.10399932861327,161.0099998474121,163.7250005086263,159.38800018310548,152.43160049438475
2022-09-16 00:00:00+00:00,150.6999969482422,155.12999572753907,155.37799835205078,159.8375,163.2213338216146,159.475,152.30980041503906
2022-09-19 00:00:00+00:00,154.47999572753906,153.33999633789062,155.2449981689453,158.9854995727539,162.85900014241537,159.62380004882812,152.28660034179688
2022-09-20 00:00:00+00:00,156.89999389648438,153.95199584960938,155.48199768066405,158.45199890136718,162.59333343505858,159.86440002441407,152.28990020751954
2022-09-21 00:00:00+00:00,153.72000122070312,153.63399658203124,155.25799713134765,157.7764991760254,162.22000020345052,160.0216000366211,152.19070022583008
2022-09-22 00:00:00+00:00,152.74000549316406,153.70799865722657,155.08599700927735,157.03699951171876,161.6700002034505,160.1666000366211,152.14160034179687
